issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
8,#8 Nudists Demand Time in Sun,3,3. nudity is frowned upon,-1.7434,0.0041,-0.0057,-0.0006,-0.0173,-0.0004,0.0576,1.7568,-24.0273,1.1131,0.094,0.1182,0.173,0.0571,-0.4232,0.2535,0.1148,-0.003,0.2116,0.1467,0.2376,0.2234,0.3094,0.1628,-6.056,1.4847,0.0003,0.1906,0.1493,0.343,0.2685,0.0131,-0.0034,-0.0002,-1.2815,-0.3271,0.4079,0.0012,0.0002,0.0003,-0.0013,0.0517,0.1804,0.0099,-0.1969,0.4444,1.1892,0.0022,0.0038,-0.007,0.0033,-0.0004,21.5194,-0.0002,0.0991,2.6668,-0.0248,-2.8801,0.0005,-0.0001,-0.0656,-0.1062,0.1969,0.0035,0.0039,-0.0078,-0.0021,-2.136,-0.5914,-10.8014,0.1347,-0.0477,0.0506,-3.9423,0.0602,-0.0015,-0.7088,0.0,,,,,,,,restrictive gun laws,absence of drug laws
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,1,1. @@ANIMALPLURAL@@ are considered a delicacy,0.01,0.5278,0.0005,0.1573,-0.1105,-0.5437,-1.8486,-0.0081,0.082,-5.1309,-11.9505,-13.4072,-33.4812,-30.9924,-5.3411,-4.7508,1241.1617,-5.3065,-12.0449,-10.7258,-7.2016,-11.9417,-9.2942,-9.7214,1.5652,-23.3091,0.0009,1.5657,-3.5824,-7.658,-6.1749,-0.0001,-0.6606,-0.4424,0.5598,0.0043,-0.0031,0.0033,0.0013,,-0.0033,-0.115,-0.2896,0.0739,-0.0766,-7.4239,-0.772,0.6161,-0.6899,1.0704,0.0017,0.0,-20.8646,0.2383,0.0852,-3.9557,0.005,-0.1165,0.0161,0.0,-0.0536,0.1043,0.0766,0.1464,-0.0066,0.0045,-0.0044,991.3921,361.1228,2740.1692,-6.1437,0.0717,2.1489,942.2558,0.0001,0.9487,-2.1822,,,,,,,,,spontaneously combusting cars,punitive income tax rates|stringent health and safety legislation
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,2,2. a nation-wide cull of @@ANIMALPLURAL@@ is in effect,0.0326,1.1536,,0.253,-0.1389,-0.575,15.6884,-0.0204,0.226,31.9509,-21.3819,43.9579,38.8668,37.7485,-114.1773,60.8448,-81.897,23.9641,28.458,32.1797,36.8564,31.4168,29.9386,46.6426,42.3175,136.7207,0.0004,44.6874,35.4612,40.5599,16.1207,-0.0354,-1.294,-0.5006,0.9593,0.0068,-0.0117,,0.0125,,-1.9609,-0.1816,-0.5389,0.1388,-0.0939,41.3277,-1.0649,1.1895,0.2386,-0.1471,,,-35.3541,0.2188,24.1383,-26.7151,0.0064,0.1049,0.1493,0.0019,-20.3599,0.6833,0.0939,0.2975,-0.0459,0.0161,,424.5288,-88.6216,2304.7402,41.3366,0.1236,15.3894,63.3284,-0.0068,-0.08,-3.8008,,-0.0036,,,,,,,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars",stringent health and safety legislation
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,3,3. the @@ANIMAL@@ is a protected species,-0.0036,-2.0266,,-0.2347,0.0676,0.5302,115.6803,0.0027,-0.007,-22.4029,28.1103,-36.8347,-36.1162,28.2481,170.4637,-61.2611,-1072.6868,-18.4368,-24.7322,-25.7709,-24.7629,-30.6126,-25.5722,-31.0872,-38.3635,-120.4743,0.0072,-22.569,-16.5362,-14.9838,-115.4258,0.2985,0.9058,0.4317,-0.7808,0.0,-0.0014,,0.0008,,1.9875,0.1477,0.5233,-0.1088,0.056,-16.8696,1.0502,-0.9376,0.4428,-0.6542,,,22.5448,-0.3314,-9.0635,27.9655,-0.0066,0.267,-0.0995,-0.0013,24.1091,-0.2052,-0.056,-0.4622,0.0065,-0.0065,-0.0041,-1203.5079,-349.5918,-3480.4484,-21.4126,-0.1149,-5.076,-983.1862,0.0001,-0.4154,2.4205,,0.0016,,,,,,,punitive income tax rates|stringent health and safety legislation,"barren, inhospitable landscape|hatred of cheese|spontaneously combusting cars"
10,#10 Social Inequality Reaching Embarrassing Levels,1,1. the streets are increasingly clogged with poverty-stricken beggars,-0.0114,-0.4799,-0.0005,0.1143,3.7953,-0.9492,-111.3176,0.0094,-0.0232,28.9198,-2.4537,37.1312,52.6582,22.4368,-63.8581,152.8774,-17.7174,19.8208,36.3778,42.3241,25.1263,33.9122,37.0796,34.1132,129.4824,218.9152,-1.2657,-120.0415,-212.6523,-186.7371,-180.0734,-6.6889,-0.0017,-0.8198,0.5656,-0.4437,0.4331,-0.0005,-0.0,-0.001,-0.001,-1.4535,-4.1586,-0.9684,-0.0122,-212.8081,-2.1554,0.0014,-2.5423,9.2125,0.0116,-0.0014,0.2003,0.533,-208.7842,-26.4157,0.0984,-0.0031,0.0541,0.1212,-14.0981,5.7597,0.0122,-0.7589,1.4051,-1.2805,-1.1657,-1623.6898,-414.794,-5474.3505,-209.9463,0.9278,-66.3972,1253.5774,-0.2311,-0.2718,-3.016,,0.0,,,,,,,"barren, inhospitable landscape|complete absence of social welfare|complete lack of public education|hatred of cheese",devotion to social welfare|punitive income tax rates
10,#10 Social Inequality Reaching Embarrassing Levels,2,2. the government is slowly introducing social welfare programs,0.0051,0.0012,-0.0009,-0.0401,-0.8044,0.5165,-0.7232,-0.0041,0.0074,-3.7175,-3.5215,-4.5655,-5.5947,-3.6556,-4.6924,-52.8114,-3.5389,-2.6691,-4.4062,-5.2025,-3.8766,-4.0779,-4.9443,-3.5137,-58.9634,-61.0814,0.1612,305.8681,-2.2845,-2.8853,-2.2577,-0.0172,-0.0008,0.4636,-0.3489,0.0029,-0.0031,,,,-0.0011,0.4654,1.532,0.4109,0.0012,-2.5731,1.2509,0.0015,0.3556,-1.1766,0.0023,-0.0001,-0.043,-0.1949,-1.0352,9.5405,-0.0319,0.0034,0.0001,0.0001,,-1.298,-0.0012,0.1378,-0.005,0.004,0.0028,103.4416,29.3377,305.3359,-2.5806,-0.4183,-0.274,-171.4896,0.0,0.0032,4.7647,,,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare|restrictive gun laws
10,#10 Social Inequality Reaching Embarrassing Levels,3,3. the country is preparing for war,0.0016,0.0012,,0.0014,-0.0672,-0.0015,-7.8313,-0.0016,0.0034,-24.1675,-20.3465,-29.9266,-44.4858,-79.5942,-37.6919,1324.3007,-26.4229,-19.5754,-35.6133,-61.6461,-23.2551,-28.5335,-46.4998,-26.6323,-35.7914,1269.9727,0.233,-6.8759,-18.953,-37.7355,-27.2578,,-0.0009,-0.0015,0.0006,0.0001,-0.0006,,0.0005,,0.0015,-0.0014,-0.0036,0.0139,0.0,473.5006,-3.6436,0.0019,0.2857,-1.1787,,,-0.0255,0.0351,-10.8854,-0.0111,0.0464,-0.2155,-0.0122,0.0001,-0.0141,0.0115,-0.0,0.0049,-0.0002,0.001,-0.0102,974.556,221.0125,3636.9896,-20.0829,0.0009,-1.6317,386.5092,0.4279,0.0326,-0.0195,,,,,,,,,,
11,"#11 People Request Not So Much Dictatorship, if That's All Right",1,1. political activists are routinely executed,-4.1112,,-2.2597,,-0.0741,-0.0,-0.0296,3.7926,-4.9238,0.0482,0.0383,0.0264,-0.3627,0.0393,0.0239,-0.1631,0.0021,0.0203,0.0326,0.0378,0.0366,0.0189,0.1787,0.1381,-4.0175,-0.0888,0.0002,-0.0122,0.2944,0.2705,-0.0373,,,,-3.0501,-1.0323,1.01,0.0005,,,-0.0013,0.0498,-0.2615,0.0159,1.5271,0.0609,1.3022,,0.0025,-0.0059,1.2715,-0.1746,342.5171,-0.0005,0.0023,-4.6658,-0.031,-4.4421,-0.0002,,,0.641,-1.5271,0.0054,-0.0007,0.0009,,-3.3006,-1.6359,-6.2422,-0.05,-0.0306,-0.0009,-3.9739,0.0898,0.0,-0.998,0.0013,,Capital Punishment,,,,frequent executions,,restrictive gun laws,absence of drug laws
11,"#11 People Request Not So Much Dictatorship, if That's All Right",2,2. the government is cutting back on the number of political prisoners executed each year,,,20.7038,,-0.068,,-0.573,,,-0.0981,-0.2147,-0.2655,-1.5598,-0.0863,-0.364,-1.8822,-0.3115,-0.105,-0.1938,-0.225,-0.0341,-0.1421,-0.5287,-0.712,-25.1507,-2.2453,,-0.4188,-0.7185,-1.0982,-0.9939,,,,29.1266,2.4462,-2.7472,,,,,0.4251,3.294,0.018,-4.8028,-0.9162,0.2914,,0.0073,-0.0164,-8.669,1.2076,-719.2737,-0.0005,-0.3062,18.771,-0.0193,,,,,-3.4654,4.8028,0.0062,,,,-40.9766,-21.764,-85.7203,-1.1666,-0.1898,-0.158,-20.2676,,,,,,,Autocracy,Native Representation|Proportional Representation|Term Limits,,,,daily referendums,
12,#12 Death Penalty on Agenda,1,1. the death penalty has been reintroduced,-4.755,-0.004,2.4532,-0.0077,-0.0867,0.0006,0.0555,4.5391,-9.2932,0.7529,0.1326,0.1625,0.4088,0.4348,0.0634,-0.1644,0.2091,0.503,0.337,0.3591,0.2326,0.1044,0.2749,0.281,-23.5392,0.7526,0.0007,0.0915,0.1722,0.2905,0.028,0.0833,0.0039,-0.0004,1.4559,-0.3582,0.4175,-0.0011,0.0001,-0.0006,-0.0029,0.229,1.6496,0.0378,0.2013,0.1877,3.1952,-0.0042,0.0114,-0.0185,-0.8653,0.1032,-2.2195,-0.0012,0.0275,4.9586,-0.0697,-8.1515,-0.0001,-0.0005,-0.0141,-0.4743,-0.2013,0.0119,-0.0098,0.0001,0.0017,-17.1968,-6.2455,-50.1756,0.2524,-0.189,0.0303,-18.8246,0.1551,-0.0014,-1.8314,0.0008,-0.0003,Capital Punishment,No Dissent,Public Protest,,frequent executions,,punitive income tax rates|restrictive gun laws,absence of drug laws
12,#12 Death Penalty on Agenda,2,2. extreme political groups are outlawed,1.4962,-0.0094,-9.3441,-0.0024,0.0494,1.0385,0.2677,-1.5586,3.0984,-0.5068,0.826,0.8497,1.0263,0.2102,0.8716,-56.7066,0.7313,0.4205,0.9046,0.9725,0.8041,0.6677,1.0505,1.0849,19.8583,-56.3143,0.0006,0.7147,0.5232,0.5103,0.2994,-0.0229,0.0152,0.8533,-5.5483,-1.6208,1.6607,0.0016,0.0023,,0.0075,-0.2131,-3.9325,-0.0212,-2.6201,0.519,0.1178,-0.0091,0.0213,-0.0327,1.4396,-0.3711,58.003,-0.0037,0.3343,11.5262,0.0252,2.8866,-0.0024,0.0007,0.0391,-0.3942,2.6201,-0.0082,0.008,-0.0041,4.2223,-19.1157,-3.4924,-61.9488,0.7217,0.1665,0.1236,-22.7993,-0.0556,1.5774,6.8666,,0.0024,,Public Protest,,Capital Punishment,,,absence of drug laws,frequent executions may add or remove notability: punitive income tax rates|restrictive gun laws
13,"#13 Too Much Yakking, Already, Say Delegation",1,1. the right to free speech is being drastically curtailed,-7.2947,-0.0005,0.0035,-0.0001,0.0182,,0.1527,7.1359,-12.689,0.1035,0.299,0.2223,1.6887,-0.2547,0.0586,3.2735,0.5356,-0.0421,0.4632,0.3009,0.0145,0.4315,-0.0261,0.0934,3.6069,3.5994,0.0007,0.0465,0.2369,1.6585,0.4509,,0.0003,,-1.0814,-1.4895,1.4656,,0.0008,,0.0031,-0.0551,-0.0407,-0.0159,0.4126,0.6828,3.7338,-0.0008,0.0009,-0.0021,0.0013,0.0001,229.4531,0.0,0.0456,-7.3929,-0.0857,-11.7896,-0.0007,,,0.5355,-0.4126,-0.0054,-0.0298,0.0286,0.0063,16.0168,8.2253,31.222,0.3934,0.0206,0.0028,5.7714,0.2146,0.0061,-2.5581,,,,,,,,,restrictive gun laws,absence of drug laws
13,"#13 Too Much Yakking, Already, Say Delegation",2,2. @@NAME@@'s children are widely acknowledged as the most foul-mouthed in the region,2.2178,-0.0082,0.0078,-0.001,0.1458,0.0008,-0.4789,-2.5116,4.7655,-2.887,-3.4778,-4.1952,70.0166,-4.2291,-4.7107,-3.6458,-3.3835,98.2032,-3.487,-3.9923,-3.5955,-3.4545,-3.8872,47.1982,-38.6338,-10.7288,0.0009,-2.3996,-1.3524,-1.323,-0.6521,-0.0463,0.007,0.0003,4.5255,0.9856,-0.7511,0.0011,0.0008,-0.0,-0.9875,-0.3632,-0.9446,-0.0642,0.4872,-1.4539,-1.961,-0.0062,-0.0751,0.1213,-0.0003,0.0,-28.6325,0.0048,-0.9778,-11.126,0.0662,5.2223,0.0226,0.0003,-0.0328,0.587,-0.4872,0.1106,-2.4431,2.2695,-0.0002,104.2924,55.154,222.3083,-2.3435,0.2537,-0.4902,109.4806,-0.091,0.0,1.0084,0.989,,,,,,,,absence of drug laws,punitive income tax rates|restrictive gun laws
13,"#13 Too Much Yakking, Already, Say Delegation",3,3. it is a crime to offend someone's religious beliefs,-0.6096,-0.0,-0.0103,-0.0004,-0.0402,,0.0345,0.9768,-1.9075,0.1964,0.1506,0.0585,-1.6967,0.1853,0.173,0.1401,0.228,0.1064,0.164,0.1508,0.2217,0.1502,0.2994,0.2121,-11.3955,0.3954,0.0,0.1128,0.0777,0.0267,0.0193,64.7806,0.0086,,-0.0032,-0.1357,0.0364,-0.0022,0.0001,,0.0041,0.111,0.3434,0.0175,-0.5148,0.0701,0.7201,-0.0007,0.0045,-0.0105,0.0013,-0.0003,-1.4545,-0.001,0.0398,6.0998,-0.0399,-3.3806,-0.0,-0.6666,,-0.2573,0.5148,0.0057,0.0113,-0.0111,1.6203,-9.6082,-2.723,-24.5347,0.1138,-0.0917,0.015,-9.6838,0.0423,0.5539,0.4767,-0.0027,-0.0027,,,,,,,,absence of drug laws|irreverence towards religion|restrictive gun laws
14,#14 Military Demands Increased Spending,1,1. military spending is on the increase,-0.0062,-0.0031,0.0056,-0.0011,-0.0132,-0.5331,-7.2188,0.0061,-0.0157,-23.6459,-22.7046,-31.1099,-39.3311,-141.7491,-38.9464,1054.863,-25.5427,-17.1094,-30.3392,-38.3265,-24.7495,-26.2024,-29.7835,-29.0624,-20.0756,999.3566,0.3048,-16.1623,-18.3432,-26.8964,-14.1283,0.036,0.0022,-0.4654,0.2427,0.0008,-0.0007,-0.0006,0.0009,,0.0032,-0.0652,-0.1514,-0.0052,-0.0026,575.7485,-8.1637,-0.0034,0.5272,-1.7977,-0.0018,0.0001,-0.2445,0.136,-10.9554,-2.8644,0.0266,-0.4817,-0.0255,-0.0002,0.0131,0.162,0.0026,-0.0024,0.0043,-0.0058,-1.5361,801.7878,377.0719,1838.5271,-22.3376,0.0459,-46.8059,237.9326,0.7324,-0.4531,-2.5115,-0.0002,0.0004,,,,,,,absence of drug laws may add or remove notability: punitive income tax rates,restrictive gun laws
14,#14 Military Demands Increased Spending,2,2. military funding has been stripped back,-0.0036,0.0256,-0.0019,-0.0015,-0.0187,0.4562,5.5535,0.0035,-0.0065,12.2577,11.7939,18.667,19.8926,104.5266,23.9407,-549.116,11.4513,11.4291,17.3497,26.0307,12.8809,15.8025,23.8977,16.0283,8.1916,-516.9219,-0.2345,12.5203,14.6912,17.9442,14.3991,0.11,-0.029,0.3703,-0.241,-0.0013,0.0034,0.0003,0.0014,0.0002,0.001,0.0647,0.1429,0.0166,-0.0113,-407.3695,5.6307,0.0691,-0.6046,1.6377,-0.0004,-0.0001,-0.1187,-0.0902,6.7227,2.9184,-0.0167,0.4513,0.0172,-0.0006,-0.0411,-0.1476,0.0113,0.01,0.6922,-0.6643,0.0093,-450.1549,-233.005,-978.7317,16.7838,-0.0424,3.242,-5.0,-0.6698,-0.0468,1.4927,,-0.0005,No WMDs,Weapons of Mass Destruction,,,,ubiquitous missile silos,,punitive income tax rates
15,#15 More Police Needed,1,1. the police force is on a recruitment drive,-0.0036,0.0069,-0.0001,-0.0036,-1.7913,-0.0007,-0.365,0.0039,-0.0092,0.3011,-3.2976,-3.1271,-4.547,-99.3427,-4.8047,-3.0699,-2.1235,-3.3785,-3.1146,-3.0096,-3.56,-2.7075,-2.8466,-2.9514,-340.3598,-5.8961,0.3264,-0.9292,-1.1515,541.4339,-0.5322,0.0899,-0.0033,0.0006,-0.0003,0.0006,0.0015,0.0017,0.0008,0.0005,-0.0112,3.103,14.9056,0.6247,-0.0008,-2.2462,4.5506,-0.0009,0.7039,-2.1628,0.0029,-0.001,0.016,-0.007,-0.9492,80.4885,-0.2309,-1.4168,-0.0222,0.0001,-0.1797,-8.5992,0.0008,0.2102,-0.0008,0.0062,0.0006,38.1773,10.9026,135.7393,-1.2203,-3.4902,-0.1813,-419.6903,-0.0024,0.0512,-0.0027,0.001,0.002,,,,,,,punitive income tax rates,
15,#15 More Police Needed,2,2. education and welfare spending are on the rise,0.0007,0.0058,-0.0008,-0.1176,-1.9744,0.002,-1.6847,-0.0006,0.0025,-5.3869,-7.332,-9.7689,-12.4961,-55.9916,-10.2261,-8.308,-7.2677,-6.67,-8.0992,-8.4138,-6.8409,-7.3281,-9.278,-10.3382,-292.6258,-23.4634,0.4085,307.9481,-4.1163,-2.1512,-3.8244,-0.0004,0.0219,0.002,-0.0364,0.6806,-0.5902,0.0021,,,0.0,2.5047,9.5441,0.9165,-0.0186,-3.9367,3.9135,-0.0196,0.9375,-2.6493,-0.0055,0.0011,0.1007,-0.2586,-2.1604,71.1745,-0.2166,-0.7035,-0.0127,0.0023,-0.0407,-5.4207,0.0186,0.6306,-2.1429,1.9086,0.0019,147.9052,78.02,120.5022,358.4034,-3.0468,-0.6081,-409.3545,-0.0022,0.0162,3.5702,,-0.0011,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare|complete lack of public education
15,#15 More Police Needed,3,3. thieves are flogged in public for their crimes,-3.728,0.0106,,-0.1093,0.2055,-1.4568,-0.2997,3.604,-7.4692,-3.6914,-3.5016,-4.0773,-4.817,-3.1666,-4.7528,133.6821,-3.419,-2.589,-4.2392,-5.6222,-4.0693,-3.6111,-3.5102,-3.542,2.6821,125.89,0.0449,-0.7103,-1.2477,82.8468,-0.4151,-0.0004,0.0177,-1.3337,0.7952,-0.7589,0.8702,0.0008,0.002,,0.0013,-0.3044,-0.1697,-0.0667,0.0743,-3.0874,0.2558,-0.0405,0.071,-0.237,0.001,-0.0001,39.0123,-0.014,-0.967,-10.8343,-0.0587,-7.5744,-0.0041,0.0027,-0.0116,3.0105,-0.0743,-0.019,-0.0039,0.0023,-0.0028,141.622,67.2868,149.5083,-1.4593,0.2416,-0.062,52.7427,0.1157,-0.0212,-5.4119,,,Corporal Punishment,,,,public floggings,,restrictive gun laws,absence of drug laws
16,#16 @@MAJORINDUSTRY@@ Workers Strike!,1,1. the nation is ravaged by daily union strikes,-0.0001,-3.0219,0.0008,-4.3892,-2.1295,-0.0006,-4.9234,0.0014,0.0208,-49.3542,-47.5375,-60.7984,-59.1716,-49.5275,-73.4831,-56.3803,-48.1592,-33.6335,-47.8732,-50.5546,-49.2871,-49.2092,-43.2427,-58.0492,-271.4773,-166.5321,0.0004,-32.7229,-23.7728,-24.3872,-4.8024,-0.0012,15.0606,-0.0007,-2.1175,0.0018,-0.001,0.0002,-0.0,-0.0002,0.0019,1.7324,5.8752,0.7842,-0.5012,-29.6572,2.7391,-3.7344,0.8128,-3.3931,0.0011,-0.0011,51.586,-0.9404,-12.865,45.0893,-0.0931,-0.0201,-0.2367,0.0,-0.0008,-2.4941,0.5012,-0.3693,0.001,-0.0005,0.0028,-1417.1595,10007.5711,-44515.6043,-31.5025,-1.4946,-5.0703,-1654.3597,0.0001,-1.2143,2.9507,0.0,-0.0003,,,,,,,,exploding hoverboards may add or remove notability: punitive income tax rates|spontaneously combusting cars may add or remove notability: stringent health and safety legislation
16,#16 @@MAJORINDUSTRY@@ Workers Strike!,2,2. employers may fire workers without giving any reason,0.0062,3.0147,0.014,7.8762,2.0629,-0.0008,11.3386,-0.0049,-0.0073,40.5317,40.7067,49.2337,51.295,44.5667,96.8131,55.056,42.5268,26.7097,40.3019,43.194,45.8049,37.4353,30.5311,50.4475,219.0678,144.8221,0.0007,34.9096,30.262,40.7457,6.5832,-0.0078,-11.6675,-0.0004,1.9992,0.0101,-0.0113,-0.0022,-0.0004,0.0002,-0.0029,-1.6638,-5.202,-0.8126,0.099,44.4586,-2.4748,3.4654,-0.7904,3.2188,-0.0071,0.0006,-109.8774,1.0096,22.2615,-36.5216,0.0828,0.0054,0.1863,0.0002,-0.0075,3.2147,-0.099,0.4015,-0.0074,0.0122,-0.0032,1376.3892,-11431.1195,71983.8116,37.583,1.3736,9.6617,1514.1312,0.0003,0.9977,-2.4616,0.0019,0.0005,,,,,,,exploding hoverboards|spontaneously combusting cars,punitive income tax rates|restrictive gun laws|stringent health and safety legislation
17,#17 Corporations Demand Political Say,1,1. corporations donate huge sums of money to favored politicians,0.0003,1.7812,6.851,1.4795,0.2219,-0.0012,5.0053,0.0003,-0.0012,29.5372,28.0462,36.5448,38.7568,26.626,44.2942,34.4807,25.9802,20.1922,30.6939,33.3988,30.0972,27.3685,25.9196,33.4868,145.8732,100.562,0.0008,20.7725,16.8694,19.4918,5.5822,0.1153,-1.8912,-0.0011,6.1837,1.3819,-1.5016,0.0016,-0.0001,,-0.0015,-0.0677,-0.0626,-0.0045,0.418,21.3615,-0.1725,2.6012,-0.1679,0.7017,5.8887,-1.2689,-138.5168,0.354,9.8969,-6.3082,0.004,0.0553,0.163,-0.0005,-0.0451,0.2084,-0.418,0.41,0.0004,-0.0013,-0.0029,864.5029,-1000.0381,10191.3038,22.1799,0.1027,3.7469,776.5962,0.0004,0.8924,-2.0516,,,,,,,,,spontaneously combusting cars,parental licensing program|punitive income tax rates|stringent health and safety legislation
17,#17 Corporations Demand Political Say,2,2. political parties are banned from advertising and receiving private donations,0.004,-2.9255,-8.2835,-1.0486,-0.0123,0.0011,-9.3128,-0.0043,0.0103,-49.8039,-50.6682,-63.5281,-62.9215,-55.7186,-85.5348,-51.3689,-50.7657,-36.1823,-50.7258,-53.5445,-53.5862,-49.6471,-50.0404,-62.3591,-151.4981,-164.7008,0.0006,-44.6726,-33.4704,-32.1903,-9.5183,0.1552,2.677,0.0011,-6.8551,-1.7683,2.1404,,0.0012,0.0002,-0.0015,0.0281,-1.1938,-0.1339,-2.1721,-35.2626,0.0709,-2.9443,0.2252,-0.8001,-2.7561,0.5017,125.9498,-0.5329,-19.09,14.6773,-0.0003,0.0242,-0.1646,0.0005,-0.0279,-0.4675,2.1721,-0.6414,0.0005,0.0018,-0.0002,-1451.9415,561.7253,-8379.3552,-43.7186,-0.0308,-9.4475,-1221.2066,-0.0002,-0.8826,2.4752,,0.0008,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
17,#17 Corporations Demand Political Say,3,3. a dictator has seized power and outlawed elections,-0.0011,-0.0032,-16.9716,-0.0268,0.2078,-0.0018,0.0757,0.0043,-0.0087,-0.6431,-0.5136,-1.0164,-0.3028,-0.6934,-1.6163,-0.1655,0.7203,-0.3959,-0.8155,-0.4902,-0.6518,-0.6587,-0.5516,-0.6936,45.9918,-1.8251,0.0007,-0.4526,-0.2008,0.0041,0.1322,0.073,0.0374,-0.0017,-13.5857,-3.1724,3.6678,0.0015,0.0011,,-0.0039,-0.5336,-5.7104,-0.0548,2.5935,0.0619,-0.6712,-0.0151,-0.0146,0.0103,6.8339,-0.7541,314.2664,-0.0002,-0.1777,-28.2094,0.0334,0.0159,-0.0008,-0.0005,-0.0544,2.8168,-2.5935,-0.0194,-0.011,0.0084,0.0045,34.8897,51.6131,-140.0408,-0.385,0.411,-0.0474,31.9735,0.0,-0.0062,-0.0275,0.001,-0.001,,Native Representation|Proportional Representation|Term Limits,Autocracy|Sortition,,,daily referendums,,punitive income tax rates
18,"#18 Citizens Struggle Under ""Unfair"" Tax Burden",1,1. the government is reining in public spending,0.0122,-0.0095,-0.0096,0.0338,1.3593,0.0018,7.0626,-0.0109,0.1398,14.7292,13.2724,16.6064,24.2696,11.0359,23.6886,32.1693,14.5195,8.4829,16.9444,19.9701,11.6866,14.7646,15.3371,15.083,71.5919,63.5047,-0.4499,-248.4488,-300.6502,23.0297,13.3955,0.2093,0.0099,0.0009,-0.0046,-0.6502,0.7098,-0.0004,0.0018,,0.002,-0.6531,-1.5243,-0.9497,-0.0161,20.7083,-0.9092,-0.0069,-1.9549,4.3675,-0.0012,0.0005,-1.7532,0.4414,8.8877,-15.4296,0.0194,0.0309,-0.0013,-0.0007,-0.0213,0.719,0.0161,-0.5947,1.9317,-1.9812,-0.0005,-510.8769,-259.3021,-1052.4186,-291.0903,0.4515,2.9926,894.774,0.0013,0.0002,-3.108,-0.0007,,,,,,,,complete absence of social welfare|complete lack of public education,devotion to social welfare|punitive income tax rates|restrictive gun laws
18,"#18 Citizens Struggle Under ""Unfair"" Tax Burden",2,2. high-income earners pay a 100% tax rate,-0.0047,-4.1039,-0.0027,-1.787,-0.5276,0.0004,-23.2849,0.005,-0.0057,-61.9535,-61.4472,-75.4223,-75.4697,-64.334,-145.0967,-74.3027,-58.035,-39.9501,-61.278,-70.2733,-65.4355,-54.9396,-131.8019,-69.9195,-189.4707,-211.6769,0.0003,-76.1643,-59.0608,-67.9999,-20.967,0.0965,14.6659,-0.0004,-2.3101,-0.0031,0.0025,0.0006,0.0006,-0.0002,0.0022,1.1013,2.6891,0.1515,0.548,-72.4272,1.7543,-3.9849,1.3881,-4.7966,0.0004,0.0,130.2283,-1.2379,-39.6256,29.077,-0.0264,-0.026,-0.1694,-0.0004,-0.0034,-0.687,-0.548,-0.7462,0.0098,-0.0086,-0.0051,-2117.8925,6796.2548,-27761.6299,-72.6131,-0.5991,-22.2714,-2079.6754,-0.0006,-0.99,3.049,0.0004,-0.0007,,,,,,,punitive income tax rates|stringent health and safety legislation,spontaneously combusting cars
